id_venta,fecha,cliente,producto,categoria,cantidad,precio_unitario,descuento,total,ciudad,metodo_pago,canal,vendedor,estado
188,2025-04-29,Cliente_005,Celular,Perifericos,7,436.31,0.19,2473.88,Cali,Transferencia,Web,Vendedor_014,Cancelada
189,2025-03-21,Cliente_008,Impresora,Impresion,5,1858.7,0.05,8828.82,Bucaramanga,Tarjeta_Credito,Web,Vendedor_007,Pendiente
190,2025-05-06,Cliente_005,Webcam,Telefonia,8,1516.79,0.19,9828.8,Medellin,Tarjeta_Debito,App,Vendedor_042,Cancelada
191,2025-08-13,Cliente_010,Monitor,Perifericos,4,821.07,0.04,3152.91,Cali,Tarjeta_Debito,Call_Center,Vendedor_050,Completada
192,2025-09-08,Cliente_005,Disco_SSD,Perifericos,5,1016.77,0.12,4473.79,Barranquilla,Efectivo,Tienda,Vendedor_019,Completada
193,2025-11-24,Cliente_003,Mouse,Impresion,2,550.09,0.05,1045.17,Cali,Tarjeta_Credito,App,Vendedor_017,Completada
194,2025-04-11,Cliente_007,Disco_SSD,Impresion,1,1937.48,0.02,1898.73,Manizales,Tarjeta_Credito,Web,Vendedor_032,Completada
195,2025-07-18,Cliente_003,Teclado,Almacenamiento,4,1409.55,0.16,4736.09,Manizales,Efectivo,Call_Center,Vendedor_030,Pendiente
196,2025-09-20,Cliente_002,Disco_SSD,Computadores,2,1969.04,0.09,3583.65,Bogota,Tarjeta_Credito,Call_Center,Vendedor_034,Completada
197,2025-07-12,Cliente_002,Celular,Telefonia,9,1046.93,0.15,8009.01,Barranquilla,Tarjeta_Credito,App,Vendedor_014,Completada
198,2025-01-24,Cliente_005,Monitor,Computadores,4,1483.26,0.15,5043.08,Bogota,Tarjeta_Debito,Web,Vendedor_040,Completada
199,2025-10-21,Cliente_010,Audifonos,Impresion,8,1722.43,0.13,11988.11,Cartagena,Tarjeta_Credito,Call_Center,Vendedor_042,Cancelada
200,2025-03-24,Cliente_010,Webcam,Impresion,5,838.5,0.0,4192.5,Cartagena,Efectivo,App,Vendedor_033,Completada
201,2025-01-10,Cliente_004,Teclado,Perifericos,5,78.71,0.07,366.0,Bogota,Tarjeta_Debito,Web,Vendedor_032,Pendiente
202,2025-01-23,Cliente_009,Mouse,Computadores,4,81.01,0.16,272.19,Medellin,Efectivo,Tienda,Vendedor_048,Pendiente
203,2025-04-16,Cliente_005,Audifonos,Perifericos,9,1522.68,0.14,11785.54,Bogota,Transferencia,Call_Center,Vendedor_018,Completada
204,2025-05-10,Cliente_002,Celular,Impresion,9,1087.98,0.05,9302.23,Manizales,Efectivo,Tienda,Vendedor_019,Cancelada
205,2025-09-21,Cliente_009,Impresora,Computadores,3,1424.26,0.05,4059.14,Medellin,Tarjeta_Debito,Web,Vendedor_021,Completada
206,2025-08-08,Cliente_010,Webcam,Perifericos,7,444.35,0.2,2488.36,Cali,Tarjeta_Debito,Tienda,Vendedor_008,Pendiente
207,2025-06-09,Cliente_010,Mouse,Almacenamiento,2,1206.01,0.11,2146.7,Barranquilla,Efectivo,App,Vendedor_037,Completada
208,2025-01-19,Cliente_001,Impresora,Perifericos,4,1261.07,0.1,4539.85,Pereira,Tarjeta_Credito,Tienda,Vendedor_013,Cancelada
209,2025-12-05,Cliente_005,Mouse,Telefonia,10,1576.12,0.2,12608.96,Bogota,Tarjeta_Debito,App,Vendedor_006,Completada
210,2025-05-03,Cliente_006,Teclado,Impresion,10,237.0,0.2,1896.0,Manizales,Transferencia,Tienda,Vendedor_031,Cancelada
211,2025-08-24,Cliente_005,Webcam,Computadores,7,385.11,0.08,2480.11,Cartagena,Transferencia,Call_Center,Vendedor_018,Cancelada
212,2025-05-29,Cliente_009,Audifonos,Perifericos,5,1794.85,0.16,7538.37,Bogota,Tarjeta_Debito,Web,Vendedor_009,Completada
213,2025-09-07,Cliente_010,Laptop,Computadores,9,823.51,0.15,6299.85,Bucaramanga,Tarjeta_Credito,App,Vendedor_043,Cancelada
214,2025-06-12,Cliente_008,Tablet,Almacenamiento,3,1100.12,0.02,3234.35,Medellin,Tarjeta_Credito,App,Vendedor_022,Cancelada
215,2025-10-04,Cliente_009,Audifonos,Almacenamiento,1,93.08,0.02,91.22,Pereira,Transferencia,App,Vendedor_041,Pendiente
216,2025-01-24,Cliente_003,Webcam,Perifericos,6,1752.68,0.14,9043.83,Cartagena,Efectivo,Tienda,Vendedor_036,Pendiente
217,2025-10-08,Cliente_005,Tablet,Telefonia,3,1352.94,0.19,3287.64,Bucaramanga,Tarjeta_Debito,Tienda,Vendedor_033,Completada
218,2025-04-17,Cliente_004,Laptop,Impresion,2,1255.86,0.19,2034.49,Bucaramanga,Efectivo,App,Vendedor_006,Completada
219,2025-01-06,Cliente_004,Celular,Perifericos,4,1629.27,0.02,6386.74,Cartagena,Efectivo,Call_Center,Vendedor_022,Completada
220,2025-09-25,Cliente_006,Teclado,Computadores,1,551.66,0.16,463.39,Bogota,Tarjeta_Debito,App,Vendedor_028,Pendiente
221,2025-03-01,Cliente_001,Celular,Impresion,7,275.27,0.07,1792.01,Barranquilla,Transferencia,Tienda,Vendedor_013,Cancelada
222,2025-09-14,Cliente_001,Webcam,Telefonia,2,1666.09,0.02,3265.54,Pereira,Efectivo,Web,Vendedor_006,Cancelada
223,2025-07-27,Cliente_008,Laptop,Computadores,10,1809.24,0.04,17368.7,Manizales,Tarjeta_Debito,Call_Center,Vendedor_015,Cancelada
224,2025-04-01,Cliente_010,Celular,Computadores,4,1943.63,0.08,7152.56,Cartagena,Efectivo,Tienda,Vendedor_033,Completada
225,2025-03-17,Cliente_007,Webcam,Almacenamiento,6,51.61,0.2,247.73,Bogota,Tarjeta_Debito,App,Vendedor_047,Completada
226,2025-08-31,Cliente_006,Mouse,Impresion,8,1516.3,0.19,9825.62,Bogota,Efectivo,Web,Vendedor_043,Cancelada
227,2025-06-07,Cliente_001,Mouse,Almacenamiento,5,98.89,0.15,420.28,Bucaramanga,Transferencia,App,Vendedor_050,Cancelada
228,2025-10-04,Cliente_004,Teclado,Perifericos,6,241.54,0.08,1333.3,Medellin,Efectivo,Web,Vendedor_014,Completada
229,2025-09-05,Cliente_002,Teclado,Impresion,4,217.72,0.14,748.96,Cartagena,Transferencia,Call_Center,Vendedor_043,Cancelada
230,2025-08-28,Cliente_003,Tablet,Perifericos,7,1116.11,0.02,7656.51,Medellin,Tarjeta_Debito,App,Vendedor_032,Cancelada
231,2025-01-18,Cliente_010,Mouse,Impresion,3,1271.65,0.19,3090.11,Manizales,Tarjeta_Credito,Web,Vendedor_047,Completada
232,2025-04-19,Cliente_010,Mouse,Perifericos,7,907.9,0.12,5592.66,Cartagena,Tarjeta_Credito,Tienda,Vendedor_039,Cancelada
233,2025-09-01,Cliente_003,Audifonos,Impresion,8,1797.04,0.04,13801.27,Cartagena,Transferencia,Tienda,Vendedor_038,Cancelada
234,2025-08-08,Cliente_001,Teclado,Telefonia,2,1852.93,0.19,3001.75,Manizales,Transferencia,Web,Vendedor_008,Cancelada
235,2025-08-11,Cliente_007,Teclado,Perifericos,2,1086.41,0.09,1977.27,Bogota,Transferencia,App,Vendedor_032,Completada
236,2025-02-02,Cliente_008,Teclado,Computadores,2,837.76,0.03,1625.25,Cali,Transferencia,Tienda,Vendedor_024,Cancelada
237,2025-01-26,Cliente_010,Celular,Perifericos,6,576.28,0.06,3250.22,Cartagena,Tarjeta_Credito,Web,Vendedor_028,Cancelada
238,2025-07-27,Cliente_002,Monitor,Telefonia,2,53.59,0.15,91.1,Pereira,Tarjeta_Credito,App,Vendedor_022,Cancelada
239,2025-01-01,Cliente_006,Laptop,Computadores,2,76.64,0.04,147.15,Pereira,Efectivo,Call_Center,Vendedor_007,Pendiente
240,2025-02-19,Cliente_001,Disco_SSD,Impresion,8,1097.1,0.19,7109.21,Cali,Tarjeta_Debito,Tienda,Vendedor_047,Pendiente
241,2025-01-31,Cliente_009,Impresora,Telefonia,10,1541.97,0.04,14802.91,Bogota,Tarjeta_Debito,Tienda,Vendedor_005,Pendiente
242,2025-10-13,Cliente_007,Webcam,Telefonia,4,1375.79,0.12,4842.78,Cali,Efectivo,Call_Center,Vendedor_041,Completada
243,2025-09-19,Cliente_007,Laptop,Computadores,9,478.46,0.04,4133.89,Cartagena,Transferencia,Call_Center,Vendedor_003,Cancelada
244,2025-04-08,Cliente_004,Webcam,Perifericos,2,562.12,0.04,1079.27,Manizales,Tarjeta_Debito,App,Vendedor_021,Cancelada
245,2025-11-05,Cliente_010,Audifonos,Impresion,6,1279.97,0.02,7526.22,Medellin,Tarjeta_Credito,App,Vendedor_027,Pendiente
246,2025-08-16,Cliente_007,Mouse,Impresion,1,1756.29,0.07,1633.35,Medellin,Tarjeta_Credito,App,Vendedor_012,Pendiente
247,2025-09-15,Cliente_008,Mouse,Perifericos,3,257.27,0.14,663.76,Cartagena,Transferencia,Tienda,Vendedor_028,Pendiente
248,2025-08-17,Cliente_008,Laptop,Almacenamiento,4,1642.15,0.09,5977.43,Cartagena,Tarjeta_Debito,Call_Center,Vendedor_041,Cancelada
249,2025-10-03,Cliente_008,Impresora,Almacenamiento,4,704.22,0.02,2760.54,Barranquilla,Transferencia,App,Vendedor_034,Completada
250,2025-09-20,Cliente_008,Laptop,Perifericos,5,1771.94,0.08,8150.92,Bucaramanga,Tarjeta_Credito,App,Vendedor_039,Pendiente
251,2025-06-22,Cliente_004,Impresora,Telefonia,7,337.51,0.08,2173.56,Barranquilla,Efectivo,Tienda,Vendedor_030,Pendiente
252,2025-06-20,Cliente_008,Monitor,Almacenamiento,6,1298.79,0.07,7247.25,Cartagena,Transferencia,App,Vendedor_009,Completada
253,2025-09-24,Cliente_001,Laptop,Impresion,2,586.75,0.03,1138.3,Bucaramanga,Tarjeta_Credito,Web,Vendedor_038,Completada
254,2025-11-04,Cliente_009,Laptop,Telefonia,2,1513.4,0.09,2754.39,Barranquilla,Efectivo,Web,Vendedor_019,Cancelada
255,2025-08-01,Cliente_007,Impresora,Almacenamiento,3,1197.11,0.1,3232.2,Manizales,Tarjeta_Debito,App,Vendedor_042,Completada
256,2025-09-04,Cliente_010,Webcam,Computadores,9,1159.75,0.16,8767.71,Medellin,Tarjeta_Debito,App,Vendedor_017,Completada
257,2025-11-04,Cliente_001,Celular,Perifericos,7,1831.85,0.12,11284.2,Cali,Tarjeta_Credito,App,Vendedor_009,Completada
258,2025-10-01,Cliente_004,Audifonos,Almacenamiento,3,1453.25,0.09,3967.37,Barranquilla,Transferencia,Tienda,Vendedor_037,Cancelada
259,2025-09-12,Cliente_010,Mouse,Telefonia,1,692.81,0.17,575.03,Cali,Tarjeta_Debito,App,Vendedor_020,Completada
260,2025-03-30,Cliente_005,Disco_SSD,Telefonia,4,1218.82,0.09,4436.5,Cali,Efectivo,Tienda,Vendedor_046,Pendiente
261,2025-06-27,Cliente_003,Webcam,Perifericos,4,748.77,0.1,2695.57,Barranquilla,Tarjeta_Credito,App,Vendedor_035,Cancelada
262,2025-02-21,Cliente_003,Teclado,Perifericos,4,1390.63,0.01,5506.89,Cartagena,Transferencia,Web,Vendedor_046,Completada
263,2025-04-27,Cliente_002,Impresora,Computadores,1,1445.6,0.0,1445.6,Pereira,Tarjeta_Debito,Tienda,Vendedor_003,Cancelada
264,2025-02-23,Cliente_004,Mouse,Impresion,1,736.21,0.15,625.78,Cali,Tarjeta_Debito,Tienda,Vendedor_006,Pendiente
265,2025-01-31,Cliente_006,Teclado,Impresion,5,158.11,0.09,719.4,Bucaramanga,Transferencia,Tienda,Vendedor_021,Completada
266,2025-12-14,Cliente_004,Webcam,Impresion,1,908.27,0.16,762.95,Cartagena,Tarjeta_Credito,Tienda,Vendedor_040,Completada
267,2025-05-15,Cliente_008,Disco_SSD,Telefonia,2,401.39,0.06,754.61,Manizales,Tarjeta_Credito,Tienda,Vendedor_047,Pendiente
268,2025-11-11,Cliente_010,Monitor,Computadores,8,39.86,0.04,306.12,Cali,Tarjeta_Credito,App,Vendedor_006,Pendiente
269,2025-05-26,Cliente_008,Tablet,Almacenamiento,7,594.41,0.2,3328.7,Barranquilla,Tarjeta_Debito,Call_Center,Vendedor_008,Completada
270,2025-02-12,Cliente_002,Celular,Computadores,2,976.33,0.16,1640.23,Bogota,Efectivo,Web,Vendedor_032,Completada
271,2025-06-07,Cliente_001,Disco_SSD,Almacenamiento,5,1552.03,0.11,6906.53,Bucaramanga,Tarjeta_Debito,Tienda,Vendedor_002,Completada
272,2025-10-23,Cliente_009,Laptop,Telefonia,5,1895.98,0.05,9005.9,Manizales,Transferencia,Web,Vendedor_036,Completada
273,2025-05-18,Cliente_010,Disco_SSD,Perifericos,2,159.7,0.02,313.01,Cali,Tarjeta_Credito,App,Vendedor_004,Cancelada
274,2025-06-01,Cliente_003,Audifonos,Computadores,9,558.91,0.1,4527.17,Bucaramanga,Efectivo,App,Vendedor_029,Completada
275,2025-04-12,Cliente_007,Mouse,Computadores,10,1241.54,0.03,12042.94,Barranquilla,Efectivo,Web,Vendedor_001,Cancelada
276,2025-03-12,Cliente_005,Impresora,Almacenamiento,7,666.77,0.13,4060.63,Barranquilla,Tarjeta_Credito,App,Vendedor_039,Completada
277,2025-08-08,Cliente_007,Laptop,Impresion,4,361.79,0.15,1230.09,Bucaramanga,Tarjeta_Debito,App,Vendedor_003,Pendiente
278,2025-02-18,Cliente_008,Laptop,Computadores,5,1703.03,0.12,7493.33,Barranquilla,Efectivo,Tienda,Vendedor_019,Completada
279,2025-02-01,Cliente_004,Disco_SSD,Perifericos,1,32.49,0.01,32.17,Cali,Efectivo,Tienda,Vendedor_020,Pendiente
280,2025-02-27,Cliente_009,Mouse,Almacenamiento,10,1708.17,0.06,16056.8,Bucaramanga,Transferencia,App,Vendedor_015,Pendiente
281,2025-10-05,Cliente_004,Tablet,Perifericos,5,1658.01,0.05,7875.55,Barranquilla,Transferencia,Call_Center,Vendedor_034,Cancelada
282,2025-04-01,Cliente_005,Tablet,Almacenamiento,9,922.74,0.14,7142.01,Bogota,Tarjeta_Credito,Web,Vendedor_030,Cancelada
283,2025-01-07,Cliente_009,Mouse,Computadores,4,1878.89,0.02,7365.25,Medellin,Transferencia,Tienda,Vendedor_041,Completada
284,2025-01-20,Cliente_001,Mouse,Computadores,3,36.09,0.15,92.03,Barranquilla,Tarjeta_Credito,Web,Vendedor_041,Cancelada
285,2025-05-03,Cliente_001,Celular,Perifericos,3,584.88,0.02,1719.55,Barranquilla,Tarjeta_Debito,Web,Vendedor_010,Completada
286,2025-07-21,Cliente_004,Impresora,Telefonia,4,1315.03,0.18,4313.3,Medellin,Transferencia,Tienda,Vendedor_017,Completada
287,2025-08-23,Cliente_008,Impresora,Computadores,9,1845.23,0.09,15112.43,Cali,Tarjeta_Credito,Call_Center,Vendedor_035,Completada
288,2025-03-21,Cliente_002,Teclado,Almacenamiento,3,1928.69,0.06,5438.91,Pereira,Tarjeta_Debito,Web,Vendedor_017,Cancelada
289,2025-02-26,Cliente_001,Audifonos,Almacenamiento,6,865.28,0.07,4828.26,Barranquilla,Efectivo,App,Vendedor_030,Pendiente
290,2025-10-12,Cliente_005,Monitor,Almacenamiento,5,1408.96,0.16,5917.63,Medellin,Transferencia,App,Vendedor_017,Pendiente
291,2025-12-20,Cliente_004,Tablet,Telefonia,2,979.48,0.19,1586.76,Barranquilla,Tarjeta_Credito,Web,Vendedor_038,Pendiente
292,2025-06-06,Cliente_005,Impresora,Impresion,8,1131.53,0.17,7513.36,Pereira,Transferencia,App,Vendedor_049,Cancelada
293,2025-08-02,Cliente_002,Celular,Impresion,9,1513.62,0.07,12669.0,Cartagena,Tarjeta_Debito,Tienda,Vendedor_018,Completada
294,2025-08-19,Cliente_002,Disco_SSD,Perifericos,1,1834.43,0.19,1485.89,Medellin,Tarjeta_Credito,Web,Vendedor_042,Cancelada
295,2025-04-03,Cliente_007,Webcam,Almacenamiento,10,915.61,0.07,8515.17,Cali,Tarjeta_Debito,Call_Center,Vendedor_045,Pendiente
296,2025-10-11,Cliente_001,Laptop,Telefonia,10,1270.42,0.15,10798.57,Cali,Transferencia,App,Vendedor_026,Completada
297,2025-05-20,Cliente_010,Webcam,Almacenamiento,6,136.45,0.07,761.39,Manizales,Tarjeta_Credito,App,Vendedor_014,Pendiente
298,2025-03-16,Cliente_005,Impresora,Computadores,1,528.37,0.17,438.55,Medellin,Efectivo,Web,Vendedor_040,Pendiente
299,2025-12-16,Cliente_007,Mouse,Telefonia,3,365.8,0.11,976.69,Cali,Transferencia,App,Vendedor_033,Cancelada
300,2025-06-29,Cliente_003,Laptop,Telefonia,10,1349.18,0.03,13087.05,Barranquilla,Tarjeta_Debito,Web,Vendedor_019,Pendiente
301,2025-05-15,Cliente_009,Laptop,Impresion,1,1287.8,0.16,1081.75,Bogota,Transferencia,App,Vendedor_011,Completada
302,2025-06-16,Cliente_002,Teclado,Telefonia,7,1357.35,0.18,7791.19,Medellin,Tarjeta_Debito,App,Vendedor_012,Completada
303,2025-07-01,Cliente_001,Audifonos,Computadores,6,1448.29,0.01,8602.84,Barranquilla,Transferencia,Tienda,Vendedor_046,Cancelada
304,2025-10-24,Cliente_002,Webcam,Telefonia,8,608.75,0.19,3944.7,Barranquilla,Efectivo,Tienda,Vendedor_018,Cancelada
305,2025-08-10,Cliente_003,Disco_SSD,Almacenamiento,10,1394.37,0.01,13804.26,Barranquilla,Efectivo,Call_Center,Vendedor_046,Cancelada
306,2025-09-22,Cliente_006,Laptop,Perifericos,7,591.73,0.13,3603.64,Bogota,Tarjeta_Debito,Web,Vendedor_018,Cancelada
307,2025-10-18,Cliente_004,Celular,Computadores,6,242.62,0.08,1339.26,Bucaramanga,Efectivo,App,Vendedor_046,Cancelada
308,2025-01-14,Cliente_006,Celular,Almacenamiento,9,137.07,0.01,1221.29,Cali,Transferencia,App,Vendedor_021,Cancelada
309,2025-04-01,Cliente_002,Webcam,Perifericos,2,1602.7,0.07,2981.02,Cali,Tarjeta_Debito,Call_Center,Vendedor_029,Cancelada
310,2025-04-24,Cliente_001,Webcam,Impresion,4,1503.68,0.12,5292.95,Bogota,Tarjeta_Credito,Call_Center,Vendedor_023,Cancelada
311,2025-10-31,Cliente_003,Teclado,Perifericos,10,656.32,0.02,6431.94,Bogota,Tarjeta_Debito,Tienda,Vendedor_011,Cancelada
312,2025-01-15,Cliente_010,Celular,Telefonia,3,1106.38,0.11,2954.03,Bogota,Transferencia,Tienda,Vendedor_002,Pendiente
313,2025-02-10,Cliente_003,Celular,Telefonia,7,31.23,0.01,216.42,Barranquilla,Transferencia,Web,Vendedor_045,Pendiente
314,2025-11-08,Cliente_002,Disco_SSD,Impresion,10,536.8,0.09,4884.88,Cartagena,Transferencia,Web,Vendedor_013,Completada
315,2025-06-15,Cliente_008,Impresora,Telefonia,9,1932.0,0.12,15301.44,Bucaramanga,Efectivo,Call_Center,Vendedor_005,Completada
316,2025-04-08,Cliente_003,Disco_SSD,Impresion,7,344.59,0.05,2291.52,Barranquilla,Tarjeta_Credito,Tienda,Vendedor_032,Completada
317,2025-05-27,Cliente_002,Monitor,Impresion,9,1120.69,0.16,8472.42,Barranquilla,Efectivo,Call_Center,Vendedor_028,Pendiente
318,2025-05-29,Cliente_002,Teclado,Perifericos,3,824.21,0.14,2126.46,Medellin,Tarjeta_Credito,Tienda,Vendedor_037,Completada
319,2025-09-23,Cliente_004,Disco_SSD,Impresion,4,414.08,0.15,1407.87,Bucaramanga,Efectivo,App,Vendedor_037,Cancelada
320,2025-02-27,Cliente_006,Monitor,Computadores,8,1352.54,0.17,8980.87,Bucaramanga,Tarjeta_Debito,App,Vendedor_022,Pendiente
321,2025-11-24,Cliente_009,Audifonos,Perifericos,6,1997.3,0.18,9826.72,Pereira,Tarjeta_Debito,Tienda,Vendedor_029,Pendiente
322,2025-04-05,Cliente_006,Laptop,Perifericos,4,1176.36,0.06,4423.11,Manizales,Tarjeta_Debito,Call_Center,Vendedor_019,Pendiente
323,2025-07-24,Cliente_006,Celular,Impresion,3,1893.49,0.13,4942.01,Bucaramanga,Tarjeta_Debito,Web,Vendedor_016,Cancelada
324,2025-03-19,Cliente_006,Disco_SSD,Perifericos,9,1395.05,0.01,12429.9,Manizales,Tarjeta_Credito,Web,Vendedor_009,Completada
325,2025-11-01,Cliente_003,Teclado,Perifericos,3,21.73,0.18,53.46,Cali,Transferencia,Web,Vendedor_016,Completada
326,2025-01-17,Cliente_009,Tablet,Telefonia,8,1734.26,0.08,12764.15,Bogota,Efectivo,Call_Center,Vendedor_027,Completada
327,2025-02-24,Cliente_004,Impresora,Almacenamiento,9,1897.78,0.11,15201.22,Medellin,Tarjeta_Debito,App,Vendedor_048,Cancelada
328,2025-12-21,Cliente_008,Mouse,Almacenamiento,4,477.52,0.18,1566.27,Bogota,Efectivo,Call_Center,Vendedor_050,Pendiente
329,2025-01-04,Cliente_003,Impresora,Perifericos,8,1520.24,0.05,11553.82,Pereira,Tarjeta_Debito,App,Vendedor_024,Completada
330,2025-05-22,Cliente_004,Teclado,Computadores,5,1976.04,0.13,8595.77,Bogota,Tarjeta_Credito,Call_Center,Vendedor_012,Pendiente
331,2025-11-06,Cliente_008,Monitor,Perifericos,4,372.46,0.15,1266.36,Manizales,Transferencia,App,Vendedor_012,Cancelada
332,2025-04-11,Cliente_007,Impresora,Impresion,1,1620.29,0.06,1523.07,Manizales,Transferencia,Call_Center,Vendedor_028,Pendiente
333,2025-04-28,Cliente_008,Disco_SSD,Impresion,5,975.02,0.09,4436.34,Bucaramanga,Efectivo,App,Vendedor_035,Completada
334,2025-07-29,Cliente_003,Impresora,Computadores,10,137.74,0.01,1363.63,Pereira,Efectivo,Tienda,Vendedor_049,Cancelada
335,2025-09-21,Cliente_006,Webcam,Almacenamiento,10,920.29,0.15,7822.46,Cartagena,Efectivo,Web,Vendedor_040,Completada
336,2025-09-25,Cliente_009,Tablet,Perifericos,8,960.92,0.1,6918.62,Barranquilla,Tarjeta_Debito,App,Vendedor_027,Pendiente
337,2025-07-28,Cliente_006,Celular,Almacenamiento,4,12.7,0.06,47.75,Cali,Tarjeta_Credito,Web,Vendedor_002,Pendiente
338,2025-07-17,Cliente_003,Celular,Telefonia,10,625.16,0.19,5063.8,Pereira,Tarjeta_Debito,App,Vendedor_042,Pendiente
339,2025-08-24,Cliente_010,Tablet,Impresion,7,1148.13,0.05,7635.06,Cartagena,Tarjeta_Credito,Web,Vendedor_026,Completada
340,2025-11-01,Cliente_001,Webcam,Perifericos,4,624.14,0.17,2072.14,Manizales,Efectivo,Tienda,Vendedor_016,Completada
341,2025-12-05,Cliente_001,Mouse,Almacenamiento,7,859.34,0.17,4992.77,Cali,Efectivo,App,Vendedor_044,Cancelada
342,2025-02-08,Cliente_005,Teclado,Telefonia,6,462.02,0.03,2688.96,Barranquilla,Tarjeta_Credito,App,Vendedor_046,Pendiente
343,2025-01-21,Cliente_006,Tablet,Impresion,10,1314.59,0.16,11042.56,Pereira,Tarjeta_Debito,Web,Vendedor_007,Pendiente
344,2025-05-22,Cliente_005,Webcam,Almacenamiento,7,93.82,0.02,643.61,Bucaramanga,Tarjeta_Credito,App,Vendedor_040,Cancelada
345,2025-09-13,Cliente_009,Celular,Computadores,4,668.71,0.09,2434.1,Pereira,Tarjeta_Debito,Tienda,Vendedor_032,Completada
346,2025-11-05,Cliente_005,Celular,Almacenamiento,3,698.91,0.07,1949.96,Cali,Efectivo,Call_Center,Vendedor_019,Completada
347,2025-02-03,Cliente_005,Audifonos,Almacenamiento,1,532.17,0.1,478.95,Bogota,Tarjeta_Debito,App,Vendedor_039,Cancelada
348,2025-06-14,Cliente_006,Webcam,Telefonia,4,1305.47,0.11,4647.47,Bogota,Tarjeta_Credito,Tienda,Vendedor_012,Pendiente
349,2025-12-13,Cliente_006,Impresora,Perifericos,7,712.9,0.03,4840.59,Bucaramanga,Tarjeta_Debito,App,Vendedor_041,Pendiente
350,2025-01-17,Cliente_004,Mouse,Impresion,6,407.79,0.06,2299.94,Bucaramanga,Tarjeta_Credito,Tienda,Vendedor_008,Pendiente
351,2025-02-13,Cliente_009,Mouse,Telefonia,3,1705.54,0.05,4860.79,Bucaramanga,Tarjeta_Debito,Web,Vendedor_044,Completada
352,2025-03-21,Cliente_003,Webcam,Almacenamiento,4,975.69,0.1,3512.48,Manizales,Tarjeta_Credito,Tienda,Vendedor_017,Cancelada
353,2025-12-18,Cliente_003,Tablet,Impresion,6,695.52,0.07,3881.0,Barranquilla,Tarjeta_Debito,Tienda,Vendedor_023,Completada
354,2025-05-10,Cliente_008,Teclado,Telefonia,3,720.21,0.12,1901.35,Bucaramanga,Tarjeta_Credito,App,Vendedor_038,Pendiente
355,2025-04-05,Cliente_006,Impresora,Impresion,1,407.28,0.14,350.26,Cartagena,Transferencia,App,Vendedor_033,Pendiente
356,2025-10-25,Cliente_010,Teclado,Perifericos,9,159.41,0.06,1348.61,Bogota,Tarjeta_Debito,App,Vendedor_042,Pendiente
357,2025-04-24,Cliente_004,Tablet,Computadores,6,1245.86,0.05,7101.4,Barranquilla,Transferencia,Call_Center,Vendedor_048,Completada
358,2025-02-24,Cliente_010,Audifonos,Impresion,7,1647.61,0.09,10495.28,Pereira,Transferencia,Tienda,Vendedor_044,Cancelada
359,2025-08-13,Cliente_001,Webcam,Almacenamiento,2,1583.29,0.01,3134.91,Bogota,Tarjeta_Credito,Web,Vendedor_039,Cancelada
360,2025-08-20,Cliente_008,Teclado,Telefonia,1,679.51,0.14,584.38,Manizales,Efectivo,Web,Vendedor_033,Cancelada
361,2025-12-17,Cliente_004,Laptop,Telefonia,8,1140.57,0.2,7299.65,Medellin,Transferencia,Web,Vendedor_027,Pendiente
362,2025-03-07,Cliente_002,Monitor,Perifericos,10,146.12,0.13,1271.24,Pereira,Tarjeta_Debito,Tienda,Vendedor_022,Pendiente
363,2025-12-13,Cliente_009,Mouse,Telefonia,1,1120.63,0.05,1064.6,Bogota,Tarjeta_Credito,Call_Center,Vendedor_005,Pendiente
364,2025-03-25,Cliente_003,Laptop,Impresion,9,471.93,0.12,3737.69,Bogota,Tarjeta_Debito,Tienda,Vendedor_021,Completada
365,2025-09-18,Cliente_008,Mouse,Almacenamiento,2,1912.45,0.16,3212.92,Medellin,Transferencia,Tienda,Vendedor_004,Cancelada
366,2025-10-26,Cliente_003,Mouse,Telefonia,7,1791.6,0.12,11036.26,Pereira,Tarjeta_Credito,Web,Vendedor_005,Cancelada
367,2025-08-01,Cliente_010,Laptop,Telefonia,8,1846.95,0.04,14184.58,Pereira,Efectivo,Call_Center,Vendedor_034,Completada
